,text,theme,title
144,"украинские власти вводят торговые меры в ответ на решение российских властей приостановить действие зст с украиной в рамках снг и ввести продэмбарго на товары из украины.   как сообщил премьер украины арсений яценюк, первое постановление касается запрета ввоза на таможенную территорию украины товаров из россии, второе постановление — о ставках ввозной пошлины для товаров из россии. по словам торгового представителя украины наталии микольской, в двух утвержденных кабмином постановлениях указано, что в случае если рф не будет применять торговые ограничения, ограничения со стороны киева также не будут применены. ""в ответ на действия российской федерации министерством экономического развития и торговли с участием центральных органов исполнительной власти разработаны предложения по установке с 2 января 2016 года для товаров происхождением из рф ставок ввозной пошлины режима наибольшего благоприятствования; введению с 10 января 2016 года запрета на ввоз ряда товаров, происходящих из российской федерации"", — говорилось о сути предложений министерства. ",economy,киев вводит торговые контрсанкции против москвы
145,"агентство bloomberg представило перечень валют, сильнее всего потерявших в цене в 2015 году.  некоторые другие инвестиционные инструменты украины также вошли в число худших. так, самый плохой результат в мире продемонстрировал индекс украинской биржи, упавший на 56%. вместе с тем высокие темпы роста показали новые еврооблигации украины и ""укрзализныци"".",economy,гривна вошла в топ-10 мировых лидеров по девальвации
146,"мощность энергомоста из краснодарского края в крым увеличена до 435 мегаватт, сообщил директор ""крымэнерго"" виктор плакида. крым был полностью обесточен в ночь на 22 ноября 2015 года — из-за подрыва опор вышли из строя все четыре лэп, идущие с украины. на полуострове были введены режим чс, графики аварийных отключений электричества. ситуация улучшилась с запуском 2 декабря первой нитки энергомоста из краснодарского края через керченский пролив, а ввод 15 декабря второй нитки увеличил его мощность до 400 мвт. еще две нитки энергомоста суммарно такой же мощностью планируется сдать в апреле-мае 2016 года, что позволит обеспечить крым электроэнергией без поставок с украины. ""это позволило нам увеличить техническую возможность для увеличения перетока из энергосистемы россии на 35 мвт. сейчас предельно допустимый переток по которому мы работаем, составляет 435 мвт — это для нас значительная поправка"", — цитирует слова плакиды пресс-служба главы крыма. по словам плакиды, практически вся жизнеспособность полуострова осуществляется за счет перетока по энергомосту с материковой россии, работы мгтэс, крымских тепловых станций и дизель-генераторных установок. подробнее о новостях крыма — на crimea.ria.ru>> ",economy,мощность энергомоста с кубани в крым увеличена до 435 мегаватт
147,"правительство рф утвердило ставку вывозной таможенной пошлины на газ, поставляемый с российской территории на украину в первом квартале 2016 года: при контрактной цене газа в 230 долларов за тысячу кубов размер скидки, исходя из опубликованной формулы, может составить 17,77 доллара, следует из постановления. документ подписал премьер-министр дмитрий медведев 30 декабря 2015 года. таким образом, с учетом скидки украина сможет покупать российский газ в январе-марте по цене 212,23 доллара за тысячу кубов. украина готова покупать газ у россии в первом квартале 2016 года только по цене, сопоставимой с европейской, а это сейчас меньше 200 долларов за тысячу кубометров, заявил в декабре риа новости глава украинского минэнерго владимир демчишин. в зимнем газовом пакете, который украина, рф и ек парафировали 25 сентября, была оговорена закупка ""нафтогазом"" у ""газпрома"" 2 миллиардов кубометров газа на кредитные 500 миллионов долларов, привлеченных с помощью ек. украина в рамках ""зимнего пакета"" возобновила закупки российского газа 12 октября, а после 25 ноября вновь прекратила их. за этот период ""нафтогаз"" суммарно перечислил ""газпрому"" 542 миллиона долларов предоплаты за газ, эта сумма соответствует объему в 2,383 миллиарда кубометров газа. ",economy,правительство россии определило скидку на газ для украины на i квартал
148,"правительство россии определило контрольные пункты грузоперевозок из украины в казахстан через россию, соответствующее постановление опубликовано на официальном портале правовой информации. указом президента россии владимира путина установлено, что грузовые перевозки из украины в казахстан через рф будут осуществляться только с территории белоруссии и при условии наличия системы глонасс. согласно документу, водители должны будут иметь учетные талоны. указ вступил в силу со дня его официального опубликования в пятницу и действует до 1 июля 2016 года. всего в перечень включены пять контрольных пунктов: два на участке российско-белорусской границы и три на российско-казахстанской. федеральной службе по надзору в сфере транспорта поручено обеспечить применение на автомобилях средств идентификации (пломб), в том числе функционирующих на основе глонасс. ранее президент рф подписал закон о приостановке договора о зоне свободной торговли (зст) в отношении украины, сделав исключение в части таможенной пошлины при экспорте газа.",economy,кабмин определил пункты грузоперевозок с украины в казахстан через рф
149,"грузовые перевозки с украины в казахстан через территорию россии будут осуществляться только с территории белоруссии и при условии наличия системы глонасс. соответствующий указ президента россии владимира путина размещен в пятницу на официальном портале правовой информации. такие грузовые перевозки будут осуществляться только при условии применения ""средств идентификации (пломб), в том числе функционирующих на основе технологии глобальной навигационной спутниковой системы глонасс"". также, согласно документу, водители должны будут иметь учетные талоны. акционерное общество ""глонасс"" определяется единственным исполнителем закупки работ по созданию и эксплуатации системы контроля за данными грузоперевозками. указ вступает в силу со дня его официального опубликования и действует до 1 июля 2016 года. ранее президент рф подписал закон о приостановке договора о зоне свободной торговли (зст) в отношении украины, сделав исключение в части таможенной пошлины при экспорте газа.",economy,кремль разъяснил порядок грузоперевозок с украины в казахстан через рф
150,"бельгия в наши дни известна не только эксклюзивными сортами пива, картошкой фри, печеньем к кофе ""спекулос"" (spéculoos) и выпекаемыми при вас вафлями-""минутками"" (gaufre), но и, конечно же, шоколадом. распознать бельгийский шоколад на товарных рядах российских магазинов нетрудно: он представлен, главным образом, конфетами в форме морских ракушек и коньков. шоколадных дел мастера из бельгии, со своей стороны, считают российский рынок очень перспективным и неслучайно регулярно участвуют в московском салоне шоколада. мировой лидер бельгию называют абсолютным мировым лидером по производству сладкого лакомства — свыше 170 тысяч тонн ежегодно, что эквивалентно весу 850 ""боинг-747"". по широкому признанию экспертов, именно бельгийский шоколад, около 70 тысяч тонн которого съедают сами жители королевства, отвечает всем классическим требованиям. отсюда эпитеты: опьяняюще нежный, изысканно ароматный, несравнимо экзотический… превращению бельгии в один из мировых центров шоколадного производства первоначально способствовала африканская колония конго, откуда в королевство стали завозить какао-бобы. изготовление же в 1912 году первой в мире шоколадной конфеты с начинкой (пралине) окончательно закрепило за бельгией статус ""сладкого королевства"". сегодня здесь производится широкая гамма пралине. чего стоят, к примеру, конфеты из черного шоколада с зеленым перцем, жасминовой начинкой, фисташками, апельсиновой цедрой, крошкой цветочных бутонов и прочими изысками. особенно удачные рецепты держатся в строжайшей тайне и передаются из поколения в поколение. однако бельгийские шоколатье далеки от того, чтобы почивать на лаврах, они постоянно находятся в поиске новых вкусовых ""нот"" и ""гамм"". так, именно в бельгии были впервые выпущены почтовые марки не только с запахом, но и со вкусом шоколада. он был получен благодаря добавлению в клеящуюся основу марки эфирных масел какао, вкус которых проявляется при облизывании. качество бельгийской шоколадной продукции, производимой в промышленных масштабах, неизменно гарантирует лейбл аmbao. он удостоверяет, что сладости изготовлены исключительно из какао или масла какао. немного истории в бельгии шоколад появился сравнительно недавно — в середине 18 столетия. произошло это с подачи испанских завоевателей, которые открыли для местной знати вкус напитка из какао с добавлением ванили и сахара, что предопределило начало шоколадного производства. сегодня в бельгии насчитывается свыше трехсот производителей шоколада, при этом значительная его часть до сих пор изготавливается вручную на малых семейных фабриках. производители снабжают продукцией более двух тысяч магазинов, торгующих исключительно шоколадными изделиями. по словам истинных ценителей шоколада, его следует покупать не в торговых центрах, а непосредственно у мелких производителей. центром же сладкого производства в бельгии является город брюгге. бельгийцы утверждают, что рецепт приготовления шоколада швейцарские конкуренты позаимствовали именно у них. во всяком случае, известно, что чудный напиток из какао бургомистр швейцарского города цюрих привез на родину именно после поездки в брюссель в 1697 году. однако в славной истории шоколадного производства в бельгии не обошлось и без ""ложки дегтя"". бельгийское конго в 1880-е годы из-за спора между колонизаторами и местным населением относительно плантаций какао-бобов стало ареной жестокого противостояния. правозащитникам это дало основание утверждать, что история бельгийского шоколада частично написана кровью. путь в вечность до середины 19 века шоколад считался лекарственным средством. именно в брюсселе жан нойхаус, фамилия которого впоследствии дала рождение всемирно известной марки neuhaus, открыл первую в мире аптеку-кондитерскую, в которой, помимо выпечки, продавали шоколад. после смерти нойхауса его бизнес перешел в руки преемника фредерика, который стал основателем собственной кондитерской фабрики. в 1912 году сын фредерика жан обрел всемирную известность, изготовив шоколад с начинкой, получивший впоследствии название пралине. примечательно, что именно с подачи супруги кондитера родилась идея упаковывать шоколад и преподносить его в качестве респектабельного презента. шоколад и медицина бельгийские шоколатье первыми в мире произвели шоколад, не наносящий вред зубной эмали. как сообщал телеканал rtl, секрет в том, что при изготовлении лакомства вместо обычного сахара был использован натуральный углевод изомальтулоза. он имеет почти тот же вкус, что и обычный сахар, но не выделяет кислоту, способную разрушить зубную эмаль. кроме того, шоколадных дел мастера из бельгии заменили используемое при производстве шоколада порошковое молоко молочными протеинами. ассоциация toothfriendly international уже присвоила шоколадной продукции нового поколения лейбл ""зубу в радость"" (happy tooth). сладкие амбиции бельгийские производители шоколада призвали органы власти евросоюза присвоить изготавливаемым ими конфетам-пралине статус географически защищенного названия. как сообщала брюссельская интернет-газета euobserver, шоколадники из бельгии обеспокоены ростом конкуренции со стороны производителей из стран за пределами ес, которые вводят потребителей в заблуждение, поставляя на рынки конфеты, имитирующие бельгийские. на упаковке их зачастую сопровождают надписями ""по бельгийскому рецепту"" или ""бельгийского класса"". регламентом евросоюза при производстве шоколада разрешено использовать до 5% растительного масла вместо масла какао. бельгийские же шоколадные фабрики и шоколатье могут похвастаться стопроцентным содержанием какао-масел в составе шоколада, что значительно улучшает его вкус. польза десерта специалистами установлено, что шоколад крайне благоприятен для человеческого организма, в частности для сердца. сладкое лакомство содержит магний, железо, фосфор, витамин в и другие полезные вещества. однако эксперты советуют не потреблять шоколад в больших количествах, памятуя о том, что в 100 граммах лакомства содержится 550 килокалорий. поэтому умеренное потребление пойдет только на пользу. интересно, что первоначально шоколад в качестве напитка предназначался для потребления мужчинами. считалось, что он придавал им силу и мужество. после же того, как к какао-бобам добавили тростниковый сахар и ваниль, перед шоколадным вкусом были не в силах устоять и дамы. шоколадное фондю в заключение для любителей сладостей рецепт шоколадного фондю. для его приготовления потребуется всего лишь растопить плитку шоколада, желательно бельгийского, положить в массу свежие фрукты, залив их сбитыми сливками. десерт к новогоднему столу готов!",economy,бельгия: королевство шоколада
151,"эксперты лаппеенрантского технологического университета спроектировали для россии и стран центральной азии модель энергетической системы, работающей за счет возобновляемых источников энергии, сообщает international business times. исследователи финского университета предполагают, что такая система сможет работать за счет солнечной и геотермальной энергии, ветра (60% всей энергии), воды и биомассы. общая энергетическая мощность системы — 550 гигаватт, что, согласно модели, на 162 гигаватта выше способности текущей энергосистемы.  по мнению экспертов, переход на 100% используемой энергии из возобновляемых источников к 2030 году — цель более чем достижимая. кроме того, система менее затратна, чем аналоги, основанные на ядерной энергетике или технологиях улавливания и захоронения углекислого газа, — ее внедрение позволит сократить затраты на 20%.",economy,ученые: рф к 2030 году сможет перейти на 100% возобновляемой энергии
152,"команда ""камаз-мастер"" прошла технические и административные проверки на ралли ""дакар-2016"", сообщается в пресс-релизе российской команды. данные проверки обязательны перед гонкой и представляют собой целый ряд процедур, начиная с фотографирования участников и монтажа навигационного оборудования и заканчивая проверкой соответствия гоночных автомобилей техническому регламенту гонки. теперь автомобили ""камаз-мастер"" перемещены в закрытый парк, и доступ к машинам ограничен вплоть до старта гонки. стартовый подиум гонки состоится 2 января, в этот день гонщики пройдут прологовый спецучасток. первый этап стартует 3 января в буэнос-айресе, завершится ралли 13-м этапом, который финиширует 16 января в росарио. маршрут ралли ""дакар"" пройдет по территории аргентины и боливии. ""соперники очень серьезно подготовились в техническом плане. также усилены составы команд. специфика маршрута создает дополнительные трудности - боливийские высокогорные участки, а также быстрые дороги аргентины в стиле wrc не позволят никому расслабиться ни на секунду. грузовая категория год от года все больше привлекает внимание болельщиков. если бы не было интриги в самом грузовом зачете, то искусственно интерес зрителей трудно подогреть"", - сказал руководитель команды ""камаз-мастер"" владимир чагин. в классе грузовиков на ""дакаре-2016"" из команды ""камаз-мастер"" выступят экипажи под управлением эдуарда николаева, айрата мардеева, андрея каргинова и дмитрия сотникова. в 2015 году на ""дакаре"" экипажи российской команды ""камаз-мастер"" заняли весь подиум в классе грузовиков, на верхнюю ступень пьедестала поднялся мардеев.",economy,"команда ""камаз-мастер"" прошла проверки на ралли ""дакар-2016"""
153,"экипаж гонщика российской команды ""камаз-мастер"" антона шибалова победил на 3-м этапе ралли-марафона africa eco race, состоявшемся в марокко, в классе грузовиков. российский экипаж, в который кроме шибалова входят роберт аматыч и алмаз хисамиев, в четверг прошел участок длиной 450 км за 5 часов 11 минут. вторыми стали еще одни представители ""камаз-мастер"" сергей куприянов, александр куприянов и анатолий танин (5 часов 18 минут). экипаж шибалова лидирует в генеральном зачете в классе грузовиков, экипаж сергея куприянова - второй. в классе внедорожников россияне антон григоров и роман елагин идут седьмыми в генеральном зачете. четвертый этап протяженностью 409 км пройдет в пятницу.",economy,экипаж антона шибалова победил на 3-м этапе africa eco race в классе грузовиков
154,"розничные цены на автомобильное топливо в узбекистане с нового года повысились в среднем на 4,5%. соответствии с обнародованным в местной прессе постановлением президента республики ислама каримова, повышение связано с увеличением ставки налога с физических лиц на потребление бензина на 15,5% — до 8,6 рубля за литр. также повышены ставки на потребление сжиженного и сжатого газа на 15% и 14,5% — до 5,9 рубля и 7 рублей соответственно. данный налог включается в розничные цены на топливо. по данным ак ""узнефтепродукт"" (объединяет предприятия по производству и обеспечению нефтепродуктами в республике), отпускная розничная цена за литр бензина марки аи-80 увеличена до 53,3 рубля (2,2%), бензин марок а-91, а-92, а-93 подорожал до 58,6 рубля (2%), бензин марки аи-95 — до 64,2 рубля (1,8%), дизтопливо — до 57,7 рубля (2%). специальная инвестиционная надбавка к оптовой отпускной цене, по которой реализуется природный газ на автомобильные газонаполнительные компрессорные станции (агкс), увеличена на 25% — до 12,8 рубля за один кубометр. в результате розничная цена на автомобильный метан выросла на 11,5% — до 37,2 рубля за кубометр. общая мощность трех нефтеперерабатывающих заводов республики — бухарского нпз, ферганского нпз и алтыарыкского нпз на данный момент составляет 11,12 миллиона тонн. однако из-за истощения запасов действующих месторождений добыча нефти и газового конденсата последние годы в республике падает, что сказалось на работе нефтеперерабатывающих заводов. в настоящее время производственные мощности нпз загружены на 60%.",economy,в узбекистане с нового года повысились цены на автомобильное топливо
155,"иностранные акционеры лишились права иметь более чем 20%-ные пакеты в капитале российских сми, соответствующий закон вступил в силу 1 января. в профильном регуляторе (роскомнадзоре) сообщили, что почти все крупные сми уже исполнили закон, а 15 февраля ведомство начнет первые проверки. ранее в россии иностранцам позволялось выступать владельцами до половины капитала интересующего их сми. резонансный закон об ограничении 20% максимально возможной доли иностранных акционеров в капитале российских сми был подписан в октябре 2014 года. его нормы начинают действовать в пятницу, а через год — к 1 февраля 2017 года — доли акционеров должны быть приведены в полное соответствие с новым законом. кроме ограничения доли иностранных акционеров закон устанавливает, что иностранцы, лица без гражданства и россияне с паспортом другой страны не вправе выступать учредителями сми. к 1 февраля компании с иностранным капиталом должны уведомить роскомнадзор о том, исполнили ли закон, а с 15 февраля у регулятора возникает для проверок тех компаний, которые не предоставили этих сведений. как пояснил глава ведомства александр жаров, непредоставление сведений в роскомнадзор вовсе не означает, что издание нарушает закон. чиновник напомнил, что в россии действует презумпция невиновности, и если компания не уведомила роскомнадзор, ""это не значит, что она не исполнила закон — может, просто не подумала об этом"". ведомство проведет проверки ""тех нескольких десятков сми, которые не уведомили, а может не останется вообще никого"". под действие этого закона, по его словам, подпадают около 1 тысячи различных сми. в действии как рассказал жаров, несколько десятков сми уже уведомили роскомнадзор о готовности исполнить требования закона, многие из них подошли к исполнению закона ""очень конструктивно"", при этом, по его словам, практически все крупнейшие сми уже исполнили закон. еще в октябре представители крупных медиахолдингов с иностранными инвесторами опасались, что могут не успеть в срок реструктурировать свой бизнес. так, генеральный директор ""bauer media group россия"" (журналы ""тайны звезд"", ""оракул"", сканворды ""тещин язык"", ""зятек"", детские издания) марк фишер заявлял, что у холдинга более 200 сми и будет сложно успеть привести все юридические документы в соответствие с новым законодательством. он также говорил, что ждет от роскомнадзора ""шага навстречу"" и дополнительной информации о возможности реструктурировать бизнес в россии. о возможных рисках не успеть в срок заявляли и в ""стс медиа"", однако в середине декабря акционеры компании одобрили продажу 75% активов холдингу ютв алишера усманова и ивана таврина, сделка уже закрыта. издательский концерн axel springer se продал 100% своих активов в россии владельцу издательства artcom media александру федотову. предметом сделки стали торговые марки forbes, forbes.ru, finanz.ru, ok!, geo и gala биография. discovery communications и национальная медиагруппа решили создать совместную компанию ооо ""медиа альянс"", которая будет распространять телеканалы портфолио discovery networks и eurosport в россии в соответствии с российским законодательством, а также развивать локальное эфирное вещание. бывший гендиректор издательского дома ""коммерсант"" демьян кудрявцев приобрел у финского медиахолдинг sanoma 33,3% акций ""ведомостей"". позже зарубежные собственники компании dow jones и pearson объявили о предстоящей продаже своих долей в российской газете семье кудрявцева, что сделает его 100%-ным владельцем издания. главным редактором газеты осталась татьяна лысова.",economy,ограничена доля участия иностранных акционеров в российских сми
156,"тарифы на проезд в плацкарте и общих вагонах с января 2016 года проиндексированы на 4%, в купе, св и ""люксе"" в поездах собственного формирования, на 5%, сообщили ржд. тариф в регулируемом сегменте (плацкарт и общие вагоны) для ""федеральной пассажирской компании"" (фпк, ""дочка"" ржд) определяет федеральная антимонопольная служба. тарифы на перевозки пассажиров в нерегулируемом сегменте (св, купе и люкс) устанавливает фпк по согласованию с фас. плацкарт и общие вагоны ""с 1 января тарифы на перевозки пассажиров железнодорожным транспортом в регулируемом сегменте (плацкартных и общих вагонах, курсирующих во внутригосударственном сообщении, а также в моторвагонном подвижном составе в составе поездов ао ""федеральная пассажирская компания"") проиндексированы на 4 % к уровню 2015 года"", — говорится в сообщении ржд. также вступает в силу новый график гибкого регулирования тарифов в данном сегменте. согласно утвержденному графику, изменение стоимости проезда происходит по календарным периодам. так, в 2016 году самые низкие тарифы – на 50% ниже среднегодового уровня – будут действовать на поезда отправлением с 8 по 9 мая. на 15% ниже среднегодового уровня будут стоить билеты на поезда отправлением в период с 1 по 18 февраля, на 10% — с 1 по 31 января и с 9 марта по 28 апреля. фпк также продлила на 2016 год действие права регулирования тарифов в плацкартных и общих вагонах в пределах установленного уровня, которое было дано компании с 1 января 2015 года. это дало возможность предлагать пассажирам специальные тарифы, позволявшие приобретать билеты со скидками. ""дифференцированный подход к стоимости проезда применялся в зависимости от глубины продажи проездных документов и расположения мест в плацкартных вагонах. таким образом, в отдельные периоды 2015 года размер скидки достигал 45%. в текущем году компания продолжит практику применения разнообразных акций для пассажиров"", — отметили в ржд. купе, св и люкс при этом компания отмечала, что в 2016 году в купе и св всех категорий поездов будет продолжена практика применения дифференцированных по календарным периодам года коэффициентов изменения тарифов. согласно утвержденному графику гибкого регулирования тарифов, в 2016 году тарифы на перевозки в дальнем сообщении будут ниже или равны среднегодовому уровню в течение 196 дней. соответственно, в течение 170 дней будут действовать повышающие коэффициенты. зная коэффициенты изменения тарифов на перевозки пассажиров в поездах дальнего следования, пассажиры могут заранее планировать поездку и уменьшать связанные с ней расходы. сезонные изменения тарифов учтены в стоимости билета. самый низкий уровень тарифов, на 10% ниже среднегодового уровня, предусмотрен в периоды с 11 января по 18 февраля, с 24 февраля по 3 марта, с 9 марта по 28 апреля, с 1 октября по 2 ноября и с 7 ноября по 16 декабря.",economy,проиндексированы тарифы фпк на проезд в пассажирских вагонах
157,"постановление, согласно которому плановые проверки резидентов территорий опережающего социально-экономического развития (тосэр, тор) надзорными ведомствами будут проводиться только с согласия минвостокразвития, вступает в силу с 1 января 2016 года. документ подготовлен минвостокразвития. по данным министерства, проверяющие органы направляют для согласования проекты планов ежегодных проверок в минвостокразвития. представители министерства и представитель управляющей компании тор могут присутствовать при проведении проверки. ""все проверки резидентов тор, плановые и внеплановые, можно провести только с согласия минвостокразвития. мы исходим из презумпции невиновности. надо дать возможность бизнесу развиваться, а не создавать ему препоны"", — заявил министр по развитию дальнего востока александр галушка. на дальнем востоке уже создано 12 территорий опережающего развития: три в приморском крае, по две в амурской области, хабаровском крае и на сахалине, по одной — на камчатке, чукотке и в якутии. по данным минвостокразвития, сейчас прорабатываются еще 4 тора — ""свободненская"" в амурской области, ""амуро-хинганская"" в приморье, ""курилы"" на сахалине и ""остров русский"" в приморском крае.",economy,проверки резидентов тор теперь проводятся с согласия минвостокразвития
